image_id,topic,v1_data_topic,source_id,source_title,publisher,source_url,image_url,local_path,relative_image_path,served_url,alt,caption,near_heading,content_type,content_hash,score,retrieved_at
image:fa75cf7095d7069d,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion,Cushion,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion,https://flexequip.com.au/images/com_eshop/categories/resized/varilite%20cushion%201-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Cushion - Air Foam Combination-fa75cf7095.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - Air Foam Combination-fa75cf7095.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - Air Foam Combination-fa75cf7095.jpg,Cushion - Air/Foam Combination,,Cushion,image/jpeg,fa75cf7095d7069de6714e2d3f0834e640fa1fb7996ab6ea2006fe2a771e5bb8,14,2026-08-31
image:90bcd2c61251822d,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion,Cushion,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion,https://flexequip.com.au/images/com_eshop/categories/resized/cushion%20-%20Roho%20cells-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Cushion - Roho-90bcd2c612.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - Roho-90bcd2c612.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - Roho-90bcd2c612.jpg,Cushion - Roho,,Cushion - gel,image/jpeg,90bcd2c61251822d46219e7ac80ac9c9d11a7ea1794dec0a9f67af7bef704324,14,2026-08-31
image:652e2e114595fc67,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-cushion-air-foam-combination,Cushion - Air/Foam Combination,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/cushion-air-foam-combination,https://flexequip.com.au/images/com_eshop/products/resized/varilite%20cushion%202%20Copy-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Cushion Varilite Evolution Air Foam High Profile-652e2e1145.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Cushion Varilite Evolution Air Foam High Profile-652e2e1145.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Cushion Varilite Evolution Air Foam High Profile-652e2e1145.jpg,Cushion Varilite Evolution Air/Foam High Profile,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,652e2e114595fc6758f0746803ba3dedbdefdcd68b54b07b75a18a6746c8c715,14,2026-08-31
image:7d87726e24495d30,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-cushion-gel,Cushion - gel,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/cushion-gel,https://flexequip.com.au/images/com_eshop/products/resized/image_6147f38abf655_cushion-gel-high-profile-jay-2-Deep-Contour-cover-cr-600x600.png,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Gel high profile cushion-7d87726e24.png,images/assets/04_equipment_assistive_technology/FlexEquip/Gel high profile cushion-7d87726e24.png,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Gel high profile cushion-7d87726e24.png,Gel high profile cushion,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/png,7d87726e24495d309ec4a76905ee788f835e7c8ed2125e9b2e312fca8e29739a,14,2026-08-31
image:df56e5efb569c31a,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-cushion-gel,Cushion - gel,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/cushion-gel,https://flexequip.com.au/images/com_eshop/products/resized/cushion-gel-LP-ActionPilot5-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Gel low profile cushion-df56e5efb5.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Gel low profile cushion-df56e5efb5.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Gel low profile cushion-df56e5efb5.jpg,Gel low profile cushion,,Gel high profile cushion,image/jpeg,df56e5efb569c31a962b20e6812245d41ab74e4dbd41ef510ca8d18eea9b2cb1,14,2026-08-31
image:f5f521dbdde72465,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-cushion-roho,Cushion - Roho,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/cushion-roho,https://flexequip.com.au/images/com_eshop/products/resized/cushion-Roho-LP-singlevalve3-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Roho low profile cushion-f5f521dbdd.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Roho low profile cushion-f5f521dbdd.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Roho low profile cushion-f5f521dbdd.jpg,Roho low profile cushion,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,f5f521dbdde724653e529ff3616bec529802c1dacbb42bdaa96e12088f698ee3,14,2026-08-31
image:f31af05d4ac7fb5e,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-cushion-roho,Cushion - Roho,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/cushion-roho,https://flexequip.com.au/images/com_eshop/products/resized/image_614c03d0953db_cushion-Roho-HP-singlevalve2-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Roho high profile cushion-f31af05d4a.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Roho high profile cushion-f31af05d4a.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Roho high profile cushion-f31af05d4a.jpg,Roho high profile cushion,,Roho low profile cushion,image/jpeg,f31af05d4ac7fb5e7f6d54d1cb89a662ee41c96536d79d36e2cb45e0e1e00052,14,2026-08-31
image:bf152c5aa8fb949c,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-cushion-roho,Cushion - Roho,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/cushion-roho,https://flexequip.com.au/images/com_eshop/products/resized/cushion-Roho--Quadtro-high-profile-cr-600x600.png,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Roho high profile - Quadtro cushion-bf152c5aa8.png,images/assets/04_equipment_assistive_technology/FlexEquip/Roho high profile - Quadtro cushion-bf152c5aa8.png,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Roho high profile - Quadtro cushion-bf152c5aa8.png,Roho high profile - Quadtro cushion,,Roho high profile cushion,image/png,bf152c5aa8fb949c8006a5fbc4df990b4118063546a2160bbb6833a56d9b93eb,14,2026-08-31
image:0256fc922e547105,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,One-Off specialised cushions for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,https://flexequip.com.au/images/com_eshop/products/resized/DEQ10sq-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Cushion - foam high profile - Spex Classic Standard Contour EQ5632-0256fc922e.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - foam high profile - Spex Classic Standard Contour EQ5632-0256fc922e.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - foam high profile - Spex Classic Standard Contour EQ5632-0256fc922e.jpg,Cushion - foam high profile - Spex Classic Standard Contour EQ5632,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,0256fc922e547105d916b4a3225d2e70ded0ac51f7a2a70b2ae927934742389f,14,2026-08-31
image:df4b83da97f0d9ec,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,One-Off specialised cushions for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,https://flexequip.com.au/images/com_eshop/products/resized/DEQ16sq%20Copy-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Cushion - foam + Roho high profile - Permobil Roho Corpus Ergo Air EQ6316-df4b83da97.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - foam + Roho high profile - Permobil Roho Corpus Ergo Air EQ6316-df4b83da97.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - foam + Roho high profile - Permobil Roho Corpus Ergo Air EQ6316-df4b83da97.jpg,Cushion - foam + Roho high profile - Permobil Roho Corpus Ergo Air EQ6316,,Cushion - foam high profile - Spex Classic Standard Contour EQ5632,image/jpeg,df4b83da97f0d9ecc2fd03a648e031224c8cf6521289b51cc40101d5ef8e2a6e,14,2026-08-31
image:c48d47db83a97034,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,One-Off specialised cushions for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,https://flexequip.com.au/images/com_eshop/products/resized/EQ6457%20spex%20cushion%2040cm%20x%2046cm%20pic%201%20edited-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Cushion - foam high profile - Spex Classic Standard Contour Cushion - EQ6457-c48d47db83.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - foam high profile - Spex Classic Standard Contour Cushion - EQ6457-c48d47db83.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - foam high profile - Spex Classic Standard Contour Cushion - EQ6457-c48d47db83.jpg,Cushion - foam high profile - Spex Classic Standard Contour Cushion - EQ6457,,Cushion - foam + Roho high profile - Permobil Roho Corpus Ergo Air EQ6316,image/jpeg,c48d47db83a97034343524bac7d4328cd9dbe57f4c725dce303f68656f55fda3,14,2026-08-31
image:5e0e4393392c120e,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-cushion-one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,One-Off specialised cushions for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/pressure-care/cushion/one-off-specialised-cushions-for-flexequip-ndis-bundle-participants-only,https://flexequip.com.au/images/com_eshop/products/resized/EQ6572%20Spex%20classic%20cushion%20pic%201%20edited-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Cushion - Foam High Profile - Spex Classic High Contour Cushion 36cm x 40cm - EQ6572-5e0e439339.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - Foam High Profile - Spex Classic High Contour Cushion 36cm x 40cm - EQ6572-5e0e439339.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Cushion - Foam High Profile - Spex Classic High Contour Cushion 36cm x 40cm - EQ6572-5e0e439339.jpg,Cushion - Foam High Profile - Spex Classic High Contour Cushion 36cm x 40cm - EQ6572,,Cushion - foam high profile - Spex Classic Standard Contour Cushion - EQ6457,image/jpeg,5e0e4393392c120e0867c31647873222c0090e6aff04fe413348092bf11b25c5,14,2026-08-31
image:5b69ac6241c82003,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress,Mattress,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress,https://flexequip.com.au/images/com_eshop/categories/resized/Combo-overlays-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress - overlays-5b69ac6241.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress - overlays-5b69ac6241.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress - overlays-5b69ac6241.jpg,Mattress - overlays,,Mattress - foam medical grade,image/jpeg,5b69ac6241c82003bc9f60a66e96ca82b93fe3a49729b9fb89d44f45ca2c3196,14,2026-08-31
image:db1ac8050777eb81,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress,Mattress,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress,https://flexequip.com.au/images/com_eshop/categories/resized/quattro-plus-matress-system-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress - replacement systems-db1ac80507.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress - replacement systems-db1ac80507.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress - replacement systems-db1ac80507.jpg,Mattress - replacement systems,,Mattress - overlays,image/jpeg,db1ac8050777eb81266349928cdcc246033b8990a10df91e8399eb60182c52c5,14,2026-08-31
image:eb1b9f54c78a9964,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress-mattress-overlay,Mattress - overlays,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress/mattress-overlay,https://flexequip.com.au/images/com_eshop/products/resized/Mattress%20overlay%20-%20Smik-cr-600x600.JPG,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress overlay - alternating air - high profile-eb1b9f54c7.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - alternating air - high profile-eb1b9f54c7.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - alternating air - high profile-eb1b9f54c7.jpg,Mattress overlay - alternating air - high profile,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,eb1b9f54c78a99646f8e4e2cd934e043d9a432c0a6b684ea03afd1058716c323,14,2026-08-31
image:f1cb0bd042097a85,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress-mattress-overlay,Mattress - overlays,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress/mattress-overlay,https://flexequip.com.au/images/com_eshop/products/resized/Mattress-RohoSQ-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress overlay - Roho-f1cb0bd042.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - Roho-f1cb0bd042.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - Roho-f1cb0bd042.jpg,Mattress overlay - Roho,,Mattress overlay - alternating air - high profile,image/jpeg,f1cb0bd042097a85384d16d862087aa9a562086534ea1f25e1cbba12c285577c,14,2026-08-31
image:1fe0a6d271438d84,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress-mattress-overlay,Mattress - overlays,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress/mattress-overlay,https://flexequip.com.au/images/com_eshop/products/resized/mattress-Roho-section3-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress overlay - Roho foot extension section-1fe0a6d271.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - Roho foot extension section-1fe0a6d271.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - Roho foot extension section-1fe0a6d271.jpg,Mattress overlay - Roho foot extension section,,Mattress overlay - Roho,image/jpeg,1fe0a6d271438d84b53b0cb0cc550d9a996a78b0ab2b6a4cf92203ea7ba77c1c,14,2026-08-31
image:e7f6cb92492fe582,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress-mattress-overlay,Mattress - overlays,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress/mattress-overlay,https://flexequip.com.au/images/com_eshop/products/resized/image_61e8ecfcdc7dc_Roho%20matt-widthext2-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress overlay - Roho width extension sections set-e7f6cb9249.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - Roho width extension sections set-e7f6cb9249.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress overlay - Roho width extension sections set-e7f6cb9249.jpg,Mattress overlay - Roho width extension sections set,,Mattress overlay - Roho foot extension section,image/jpeg,e7f6cb92492fe58232aea1387235c7717d57cf80d16a453664ab4f50aec919c5,14,2026-08-31
image:6929030abce515f4,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress-mattress-replacement-system,Mattress - replacement systems,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress/mattress-replacement-system,https://flexequip.com.au/images/com_eshop/products/resized/image_619f0c1c3b79b_Talley-Quattro-Plus%201-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress replacement system - alternating air - high profile-6929030abc.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress replacement system - alternating air - high profile-6929030abc.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress replacement system - alternating air - high profile-6929030abc.jpg,Mattress replacement system - alternating air - high profile,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,6929030abce515f47df02890cf95501fde343fa70db51d0db58901af7d24b72d,14,2026-08-31
image:6d0d974234800ac1,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-pressure-care-mattress-one-off-specialised-mattress-for-flexequip-ndis-bundle-participants-only,One-Off specialised mattress for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/pressure-care/mattress/one-off-specialised-mattress-for-flexequip-ndis-bundle-participants-only,https://flexequip.com.au/images/com_eshop/products/resized/image_63c5df4cf2951_EQ5514sq-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Mattress replacement system - hybrid foam air high level CuroCell Area Zone King Single EQ5514-6d0d974234.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Mattress replacement system - hybrid foam air high level CuroCell Area Zone King Single EQ5514-6d0d974234.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Mattress replacement system - hybrid foam air high level CuroCell Area Zone King Single EQ5514-6d0d974234.jpg,Mattress replacement system - hybrid foam/air high level  CuroCell Area Zone King Single EQ5514,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,6d0d974234800ac1132d6dc03517a82b1af745748f3853e251979cd2b05051ae,14,2026-08-31
image:f5ea377004fa7a74,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids,Transfer aids,FlexEquip,https://flexequip.com.au/product-library/transfer-aids,https://flexequip.com.au/images/com_eshop/categories/resized/Handi%20Bar-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Handy Bar-f5ea377004.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Handy Bar-f5ea377004.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Handy Bar-f5ea377004.jpg,Handy Bar,,Transfer aids,image/jpeg,f5ea377004fa7a7449b47d968aefafdedac2f8b8fd6ca45183fe19f83ca11163,14,2026-08-31
image:bb25a5804befe6bf,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids,Transfer aids,FlexEquip,https://flexequip.com.au/product-library/transfer-aids,https://flexequip.com.au/images/com_eshop/categories/resized/TransferBench-sq2-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Sliding transfer bench-bb25a5804b.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Sliding transfer bench-bb25a5804b.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Sliding transfer bench-bb25a5804b.jpg,Sliding transfer bench,,Slide transfer board,image/jpeg,bb25a5804befe6bf5646086f7009eb384235f44bd64828c37b8ca6fbd959d36c,14,2026-08-31
image:1cd1193fdbf13b67,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids,Transfer aids,FlexEquip,https://flexequip.com.au/product-library/transfer-aids,https://flexequip.com.au/images/com_eshop/categories/resized/sling-pivot-Allegro-cr-500x500.JPG,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Slings-1cd1193fdb.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Slings-1cd1193fdb.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Slings-1cd1193fdb.jpg,Slings,,Sliding transfer bench,image/jpeg,1cd1193fdbf13b676f82099b431f4cd47b43e67c30d2292a9aca55dea6266983,14,2026-08-31
image:ffcb1efd30add714,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids,Transfer aids,FlexEquip,https://flexequip.com.au/product-library/transfer-aids,https://flexequip.com.au/images/com_eshop/categories/resized/EQ6540%20Sara%20Stedy%20pic%202-cr-500x500.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Standing Lifters-ffcb1efd30.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Standing Lifters-ffcb1efd30.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Standing Lifters-ffcb1efd30.jpg,Standing Lifters,,Slings,image/jpeg,ffcb1efd30add71467cb825cecc066db21061f25b6db8e5e879b579070a53708,14,2026-08-31
image:1cff75392b1652df,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids-handy-bar,Handy Bar,FlexEquip,https://flexequip.com.au/product-library/transfer-aids/handy-bar,https://flexequip.com.au/images/com_eshop/products/resized/Handi%20Bar-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Handy Bar-1cff75392b.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Handy Bar-1cff75392b.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Handy Bar-1cff75392b.jpg,Handy Bar,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,1cff75392b1652dfaf0e63f3a9c2058a9faf47be2dfe9160372d081364ca198e,14,2026-08-31
image:c3e548988a7b6ad9,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids-one-off-specialised-transfer-aid-for-flexequip-ndis-bundle-participants-only,One-Off specialised transfer aid for FlexEquip NDIS Bundle Participants Only,FlexEquip,https://flexequip.com.au/product-library/transfer-aids/one-off-specialised-transfer-aid-for-flexequip-ndis-bundle-participants-only,https://flexequip.com.au/images/com_eshop/products/resized/EQ6260%20Stealth%20gel%20footplate%20covers%20edited-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Stealth Gel Footplate Covers - EQ6260-c3e548988a.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Stealth Gel Footplate Covers - EQ6260-c3e548988a.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Stealth Gel Footplate Covers - EQ6260-c3e548988a.jpg,Stealth Gel Footplate Covers - EQ6260,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,c3e548988a7b6ad95fc8d807be5e25ba125a6ec41f521cafa7853d8e256846ac,14,2026-08-31
image:d08130ae31a8a302,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids-slide-transfer-board,Slide transfer board,FlexEquip,https://flexequip.com.au/product-library/transfer-aids/slide-transfer-board,https://flexequip.com.au/images/com_eshop/products/resized/transfer-board-curved-plastic%202-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Slide transfer board-d08130ae31.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Slide transfer board-d08130ae31.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Slide transfer board-d08130ae31.jpg,Slide transfer board,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,d08130ae31a8a302ab114ed8a482718175dc3d03cdd5d27db6a9ea313d1069c2,14,2026-08-31
image:9fce0e1c19df181b,equipment_assistive_technology,04_equipment_assistive_technology,flexequip:product-library-transfer-aids-standing-lifters,Standing Lifters,FlexEquip,https://flexequip.com.au/product-library/transfer-aids/standing-lifters,https://flexequip.com.au/images/com_eshop/products/resized/EQ6540%20Sara%20Stedy%20pic%202%20Copy-cr-600x600.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\04_equipment_assistive_technology\FlexEquip\Arjo Sara Stedy Standing Lifter-9fce0e1c19.jpg,images/assets/04_equipment_assistive_technology/FlexEquip/Arjo Sara Stedy Standing Lifter-9fce0e1c19.jpg,/mnd-data/images/assets/04_equipment_assistive_technology/FlexEquip/Arjo Sara Stedy Standing Lifter-9fce0e1c19.jpg,Arjo Sara Stedy Standing Lifter,,Eshop.jQuery(function ($) { $(document).ready(function () { changeLayout('grid'); }); });,image/jpeg,9fce0e1c19df181b02af964de422ea6cd8eb9ba3b0563068222cc6bae0fea48a,14,2026-08-31
image:629256774b02765e,food_nutrition,05_food_nutrition,mnd-australia:gastrostomy,Considering a feeding tube (PEG),MND Australia,https://www.mndaustralia.org.au/mnd-connect/information-resources/considering-gastrostomy-peg-rig,https://www.mndaustralia.org.au/getmedia/15a286aa-39fe-45a3-8d8e-0204bce4b3b3/PEG-feeding-tube-%281%29.png,C:\Users\User1\Downloads\MND DATA\images\assets\05_food_nutrition\MND Australia\Considering a feeding tube (PEG)-629256774b.png,images/assets/05_food_nutrition/MND Australia/Considering a feeding tube (PEG)-629256774b.png,/mnd-data/images/assets/05_food_nutrition/MND Australia/Considering a feeding tube (PEG)-629256774b.png,,,Find out more,image/png,629256774b02765e0ea0e0f956c52103473a3f4dd8affe718cad574aac911969,12,2026-08-31
image:66ac3e2ef9395448,food_nutrition,05_food_nutrition,mnd-australia:gastrostomy,Considering a feeding tube (PEG),MND Australia,https://www.mndaustralia.org.au/mnd-connect/information-resources/considering-gastrostomy-peg-rig,https://www.mndaustralia.org.au/getmedia/0da838a3-59f3-4ecd-bbc2-075876880d10/Button-on-PEG.jpg,C:\Users\User1\Downloads\MND DATA\images\assets\05_food_nutrition\MND Australia\Considering a feeding tube (PEG)-66ac3e2ef9.jpg,images/assets/05_food_nutrition/MND Australia/Considering a feeding tube (PEG)-66ac3e2ef9.jpg,/mnd-data/images/assets/05_food_nutrition/MND Australia/Considering a feeding tube (PEG)-66ac3e2ef9.jpg,,,"Once the opening on your stomach has healed, you may be able to change to a low-profile tube (button).",image/jpeg,66ac3e2ef93954487df3caa2d8573cc22d591eb40fbabc61793089d136b47e18,12,2026-08-31
